ReferenceName,UsageFrequency(%),UsageNumber
TRBJ1-2,18.003346877296,234746
TRBJ2-7,15.9518890223345,207997
TRBJ1-6,11.2383445995174,146537
TRBJ2-3,10.5484154484003,137541
TRBJ1-5,10.4600652503026,136389
TRBJ2-1,10.4507854117871,136268
TRBJ2-5,8.2424906166261,107474
TRBJ1-3,5.02691153169487,65546
TRBJ2-2,4.8551961727185,63307
TRBJ1-4,3.31481967203057,43222
TRBJ2-6,1.5541812191407,20265
TRBJ2-4,0.185289998788253,2416
TRBJ1-1,0.168264179363173,2194
