ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,26.9296902910619,370866
TRBJ2-1,20.196432668876,278138
TRBJ2-3,14.2118876183229,195721
TRBJ2-5,10.7561626647226,148130
TRBJ1-2,9.55557943716217,131596
TRBJ1-6,5.05698667696803,69643
TRBJ2-2,4.09820471635913,56439
TRBJ1-5,3.38202276562559,46576
TRBJ1-4,3.22401689268671,44400
TRBJ1-3,1.92083150590634,26453
TRBJ2-6,0.480988466152179,6624
TRBJ2-4,0.141667949496211,1951
TRBJ1-1,0.045528346660238,627
