ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,16.7713525998657,186320
TRBJ1-2,13.7665152636231,152938
TRBJ2-3,13.0075197445051,144506
TRBJ2-5,9.88350426934979,109800
TRBJ1-6,9.4681810571569,105186
TRBJ2-1,9.31227732860941,103454
TRBJ1-4,7.78537493406496,86491
TRBJ1-5,6.93726585186265,77069
TRBJ2-2,6.89901002932646,76644
TRBJ1-3,3.31250416313363,36800
TRBJ2-6,2.76315055151394,30697
TRBJ1-1,0.0703006997665045,781
TRBJ2-4,0.0230435072217992,256
