ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,20.2607959677368,256620
TRBJ2-3,13.9423836081934,176592
TRBJ1-2,13.5867025005843,172087
TRBJ2-1,12.4590236415429,157804
TRBJ2-5,10.7097515837876,135648
TRBJ1-6,8.031129400024,101721
TRBJ2-2,5.99218054230908,75896
TRBJ1-4,5.39901025119534,68383
TRBJ1-5,5.27947613423192,66869
TRBJ1-3,2.39849863885854,30379
TRBJ2-6,1.79853843092918,22780
TRBJ1-1,0.0932429274331588,1181
TRBJ2-4,0.0492663731738282,624
