ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,29.8263448741829,384940
TRBJ2-1,18.4887076128696,238616
TRBJ2-3,17.8373846664043,230210
TRBJ2-5,9.04553216943385,116742
TRBJ1-2,6.32207865464542,81593
TRBJ2-2,4.55445667299962,58780
TRBJ1-6,4.47674112276113,57777
TRBJ1-4,3.16433235911248,40839
TRBJ1-5,2.72027670765006,35108
TRBJ1-3,2.54919402078407,32900
TRBJ2-6,0.808303708961076,10432
TRBJ2-4,0.194482583348572,2510
TRBJ1-1,0.0121648468469027,157
