ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,21.4780360635716,277150
TRBJ2-5,14.017179329008,180876
TRBJ2-3,12.6632454734545,163405
TRBJ2-1,12.4022387064976,160037
TRBJ1-2,12.0051488389539,154913
TRBJ1-6,9.23760915321593,119201
TRBJ2-2,5.1281475029216,66173
TRBJ1-5,4.73772229747952,61135
TRBJ1-4,3.72546861874103,48073
TRBJ1-3,3.11216471324904,40159
TRBJ2-6,1.23706978056213,15963
TRBJ2-4,0.142282786262736,1836
TRBJ1-1,0.113686736082481,1467
