ReferenceName,UsageFrequency(%),UsageNumber
TRBJ1-5,30.8665911836875,454993
TRBJ2-7,15.0995581599972,222577
TRBJ2-3,14.4288948301396,212691
TRBJ2-1,12.4293873464024,183217
TRBJ2-2,6.27937883251937,92562
TRBJ1-6,6.02443721876202,88804
TRBJ2-5,4.97800975942005,73379
TRBJ1-2,4.81417687032372,70964
TRBJ1-4,2.87253665548894,42343
TRBJ1-3,1.41045531975228,20791
TRBJ2-6,0.701055517979896,10334
TRBJ2-4,0.0840533952755072,1239
TRBJ1-1,0.0114649102514614,169
