ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,13.6632204659165,133730
TRBJ2-3,13.2603633785232,129787
TRBJ2-5,12.8292051465172,125567
TRBJ1-2,11.804335898827,115536
TRBJ2-1,10.8947146335308,106633
TRBJ1-6,9.73416336401504,95274
TRBJ2-2,7.08213155638926,69317
TRBJ1-5,6.94277140746598,67953
TRBJ1-4,6.42139689136958,62850
TRBJ1-3,3.74014440735666,36607
TRBJ2-6,3.54663405393973,34713
TRBJ2-4,0.0579305017884893,567
TRBJ1-1,0.0229882943605116,225
