ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,30.2721930809008,407039
TRBJ2-1,23.8201483418452,320285
TRBJ2-3,11.7482784804666,157967
TRBJ1-2,9.24165381895096,124263
TRBJ2-5,7.73770877073205,104041
TRBJ1-6,5.07944015939348,68298
TRBJ2-2,4.13172125179515,55555
TRBJ1-5,2.93076661631701,39407
TRBJ1-4,2.79496384418528,37581
TRBJ1-3,1.65789452155553,22292
TRBJ2-6,0.446676587854948,6006
TRBJ2-4,0.108285233419381,1456
TRBJ1-1,0.0302692925835771,407
