ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,28.0138213372215,394831
TRBJ1-6,23.5785769273067,332320
TRBJ1-2,15.7698052028679,222262
TRBJ2-1,11.1120571300859,156615
TRBJ2-5,5.70165636097246,80360
TRBJ2-3,4.7900015254556,67511
TRBJ1-5,3.11838599702714,43951
TRBJ1-3,2.91028547305088,41018
TRBJ2-2,2.4049694376745,33896
TRBJ1-4,1.64224163926168,23146
TRBJ2-6,0.452741030853226,6381
TRBJ2-4,0.340779685188536,4803
TRBJ1-1,0.16467825303406,2321
