ReferenceName,UsageFrequency(%),UsageNumber
TRBJ2-7,28.2862961495258,379739
TRBJ1-2,15.4772049424798,207779
TRBJ2-3,9.90067665610912,132915
TRBJ1-6,9.5169104436254,127763
TRBJ2-1,8.95526501619386,120223
TRBJ1-5,7.61752095369479,102264
TRBJ2-5,5.68498395511604,76320
TRBJ2-2,4.81368865476237,64623
TRBJ1-3,4.03669615429309,54192
TRBJ1-4,3.4124801487392,45812
TRBJ2-6,1.7267989786098,23182
TRBJ2-4,0.523805125424214,7032
TRBJ1-1,0.0476728214265496,640
